total_rows,rows_updated,rows_created,errors,date,day_of_week,axis_label,is_anom,anomaly_type
29609.0,20178.0,9431,10.0,,,,0,
33895.0,29814.0,4081,11.0,,,,0,
24023.0,10666.0,13357,21.0,,,,0,
34269.0,12652.0,21617,15.0,,,,0,
23383.0,15842.0,7541,13.0,,,,0,
30342.0,10564.0,19778,12.0,,,,0,
27632.0,19018.0,8614,12.0,,,,0,
29083.0,28604.0,479,14.0,,,,0,
29310.0,5287.0,24023,16.0,,,,0,
27796.0,3693.0,24103,25.0,,,,0,
23552.0,6038.0,17514,20.0,,,,0,
28748.0,27812.0,936,16.0,,,,0,
32337.0,29306.0,3031,12.0,,,,0,
31100.0,2283.0,28817,8.0,,,,0,
34069.0,23091.0,10978,14.0,,,,0,
19711.0,1914.0,17797,25.0,,,,0,
25478.0,12240.0,13238,11.0,,,,0,
23911.0,16398.0,7513,14.0,,,,0,
35750.0,4181.0,31569,13.0,,,,0,
29429.0,278.0,29151,18.0,,,,0,
35771.0,20948.0,14823,12.0,,,,0,
26293.0,8324.0,17969,15.0,,,,0,
27512.0,2638.0,24874,7.0,,,,0,
31996.0,9398.0,22598,13.0,,,,0,
29388.0,16807.0,12581,14.0,,,,0,
29346.0,21132.0,8214,20.0,,,,0,
33623.0,31155.0,2468,19.0,,,,0,
31697.0,28232.0,3465,18.0,,,,0,
25868.0,21587.0,4281,23.0,,,,0,
29400.0,3445.0,25955,13.0,,,,0,
25912.0,4795.0,21117,10.0,,,,0,
36347.0,19519.0,16828,10.0,,,,0,
29823.0,24278.0,5545,13.0,,,,0,
22179.0,13401.0,8778,9.0,,,,0,
29635.0,17705.0,11930,15.0,,,,0,
35605.0,7699.0,27906,10.0,,,,0,
37311.0,24950.0,12361,7.0,,,,0,
33240.0,26416.0,6824,11.0,,,,0,
23851.0,19940.0,3911,13.0,,,,0,
31923.0,20056.0,11867,14.0,,,,0,
25636.0,15375.0,10261,8.0,,,,0,
28032.0,3555.0,24477,14.0,,,,0,
23416.0,22330.0,1086,13.0,,,,0,
29925.0,22410.0,7515,15.0,,,,0,
29378.0,14395.0,14983,10.0,,,,0,
28149.0,16693.0,11456,11.0,,,,0,
29160.0,14929.0,14231,19.0,,,,0,
33309.0,32529.0,780,10.0,,,,0,
27713.0,7142.0,20571,13.0,,,,0,
28003.0,2240.0,25763,14.0,,,,0,
21976.0,7461.0,14515,10.0,,,,0,
33859.0,27369.0,6490,16.0,,,,0,
26005.0,14603.0,11402,12.0,,,,0,
33679.0,26224.0,7455,14.0,,,,0,
29618.0,14645.0,14973,15.0,,,,0,
33926.0,12682.0,21244,12.0,,,,0,
25654.0,21366.0,4288,26.0,,,,0,
23811.0,22343.0,1468,19.0,,,,0,
23869.0,1338.0,22531,10.0,,,,0,
23691.0,9369.0,14322,14.0,,,,0,
31846.0,29490.0,2356,10.0,,,,0,
31735.0,20720.0,11015,16.0,,,,0,
23840.0,5600.0,18240,8.0,,,,0,
28941.0,9207.0,19734,16.0,,,,0,
27806.0,19902.0,7904,22.0,,,,0,
27495.0,3403.0,24092,18.0,,,,0,
21367.0,10281.0,11086,14.0,,,,0,
33397.0,19711.0,13686,16.0,,,,0,
30928.0,45.0,30883,12.0,,,,0,
30616.0,16432.0,14184,23.0,,,,0,
29257.0,15364.0,13893,16.0,,,,0,
29725.0,24915.0,4810,15.0,,,,0,
27933.0,14070.0,13863,29.0,,,,0,
34088.0,8169.0,25919,10.0,,,,0,
29395.0,22654.0,6741,7.0,,,,0,
29312.0,10665.0,18647,8.0,,,,0,
31808.0,17492.0,14316,13.0,,,,0,
35881.0,25612.0,10269,13.0,,,,0,
31504.0,16581.0,14923,12.0,,,,0,
36969.0,664.0,36305,8.0,,,,0,
31946.0,9089.0,22857,9.0,,,,0,
21606.0,5623.0,15983,11.0,,,,0,
35467.0,8699.0,26768,8.0,,,,0,
30509.0,7366.0,23143,26.0,,,,0,
23582.0,10920.0,12662,20.0,,,,0,
27512.0,8732.0,18780,9.0,,,,0,
21604.0,17028.0,4576,26.0,,,,0,
35534.0,22408.0,13126,10.0,,,,0,
26140.0,2813.0,23327,10.0,,,,0,
27311.0,21961.0,5350,6.0,,,,0,
25847.0,6744.0,19103,14.0,,,,0,
35020.0,16525.0,18495,20.0,,,,0,
27906.0,5245.0,22661,13.0,,,,0,
33205.0,26154.0,7051,13.0,,,,0,
31581.0,9666.0,21915,10.0,,,,0,
19803.0,2427.0,17376,9.0,,,,0,
36035.0,33282.0,2753,17.0,,,,0,
24153.0,9578.0,14575,16.0,,,,0,
25724.0,14643.0,11081,9.0,,,,0,
32592.0,8400.0,24192,5.0,,,,0,
33793.0,21721.0,12072,13.0,,,,0,
25589.0,1560.0,24029,19.0,,,,0,
29158.0,8611.0,20547,6.0,,,,0,
25826.0,2946.0,22880,15.0,,,,0,
27848.0,25525.0,2323,9.0,,,,0,
27213.0,15364.0,11849,15.0,,,,0,
37345.0,18577.0,18768,13.0,,,,0,
27228.0,17725.0,9503,5.0,,,,0,
29024.0,6757.0,22267,9.0,,,,0,
33641.0,11103.0,22538,7.0,,,,0,
21790.0,16770.0,5020,12.0,,,,0,
25486.0,15518.0,9968,12.0,,,,0,
29441.0,19448.0,9993,18.0,,,,0,
30097.0,14739.0,15358,19.0,,,,0,
31934.0,27395.0,4539,19.0,,,,0,
27613.0,1072.0,26541,18.0,,,,0,
32970.0,14011.0,18959,12.0,,,,0,
28244.0,12498.0,15746,12.0,,,,0,
37930.0,26081.0,11849,11.0,,,,0,
23138.0,3723.0,19415,5.0,,,,0,
29951.0,29278.0,673,18.0,,,,0,
31937.0,31433.0,504,23.0,,,,0,
33576.0,10578.0,22998,14.0,,,,0,
31219.0,25573.0,5646,32.0,,,,0,
35296.0,22280.0,13016,11.0,,,,0,
33627.0,18395.0,15232,17.0,,,,0,
33331.0,31042.0,2289,6.0,,,,0,
26125.0,13005.0,13120,19.0,,,,0,
29427.0,14633.0,14794,12.0,,,,0,
29934.0,4241.0,25693,9.0,,,,0,
26023.0,20862.0,5161,8.0,,,,0,
33877.0,23567.0,10310,13.0,,,,0,
24263.0,14540.0,9723,19.0,,,,0,
29747.0,7372.0,22375,8.0,,,,0,
26956.0,3216.0,23740,12.0,,,,0,
31435.0,12864.0,18571,15.0,,,,0,
31083.0,9327.0,21756,15.0,,,,0,
34104.0,4855.0,29249,12.0,,,,0,
34294.0,7396.0,26898,11.0,,,,0,
24813.0,24356.0,457,8.0,,,,0,
26953.0,1799.0,25154,8.0,,,,0,
29931.0,1116.0,28815,11.0,,,,0,
29446.0,21098.0,8348,24.0,,,,0,
35334.0,17142.0,18192,7.0,,,,0,
29293.0,6030.0,23263,10.0,,,,0,
32588.0,8224.0,24364,14.0,,,,0,
29784.0,5246.0,24538,6.0,,,,0,
29038.0,13431.0,15607,7.0,,,,0,
30957.0,14028.0,16929,15.0,,,,0,
33338.0,25183.0,8155,5.0,,,,0,
25968.0,9192.0,16776,13.0,,,,0,
29834.0,27416.0,2418,7.0,,,,0,
23552.0,2067.0,21485,17.0,,,,0,
27483.0,16831.0,10652,9.0,,,,0,
30977.0,9499.0,21478,15.0,,,,0,
27512.0,9322.0,18190,6.0,,,,0,
29068.0,6171.0,22897,21.0,,,,0,
26668.0,5003.0,21665,3.0,,,,0,
24997.0,4018.0,20979,10.0,,,,0,
37501.0,28057.0,9444,8.0,,,,0,
28979.0,12022.0,16957,11.0,,,,0,
31338.0,11368.0,19970,13.0,,,,0,
32255.0,14611.0,17644,10.0,,,,0,
25754.0,19198.0,6556,20.0,,,,0,
31684.0,9555.0,22129,13.0,,,,0,
26665.0,13690.0,12975,21.0,,,,0,
27272.0,8090.0,19182,15.0,,,,0,
29231.0,15954.0,13277,26.0,,,,0,
23700.0,6963.0,16737,17.0,,,,0,
29734.0,12312.0,17422,18.0,,,,0,
31466.0,14832.0,16634,9.0,,,,0,
22350.0,5242.0,17108,21.0,,,,0,
24981.0,6944.0,18037,18.0,,,,0,
35479.0,34070.0,1409,24.0,,,,0,
25195.0,12916.0,12279,8.0,,,,0,
25882.0,18808.0,7074,19.0,,,,0,
29743.0,27247.0,2496,14.0,,,,0,
27229.0,16514.0,10715,15.0,,,,0,
27583.0,3607.0,23976,11.0,,,,0,
23620.0,6573.0,17047,17.0,,,,0,
35766.0,2793.0,32973,6.0,,,,0,
33448.0,15921.0,17527,20.0,,,,0,
25531.0,8710.0,16821,12.0,,,,0,
20021.0,8778.0,11243,18.0,,,,0,
31451.0,18658.0,12793,15.0,,,,0,
27822.0,23169.0,4653,17.0,,,,0,
33892.0,32555.0,1337,21.0,,,,0,
27098.0,4527.0,22571,22.0,,,,0,
35720.0,28792.0,6928,15.0,,,,0,
30185.0,7632.0,22553,13.0,,,,0,
23247.0,18754.0,4493,11.0,,,,0,
25657.0,12985.0,12672,18.0,,,,0,
26029.0,15073.0,10956,4.0,,,,0,
29975.0,10435.0,19540,12.0,,,,0,
34875.0,26701.0,8174,9.0,,,,0,
25805.0,3164.0,22641,15.0,,,,0,
31698.0,17597.0,14101,11.0,,,,0,
27529.0,1090.0,26439,14.0,,,,0,
33883.0,49.0,33834,11.0,,,,0,
30763.0,18875.0,11888,20.0,,,,0,
29539.0,5445.0,24094,21.0,,,,0,
32052.0,28567.0,3485,14.0,,,,0,
25328.0,25293.0,35,18.0,,,,0,
29566.0,16700.0,12866,12.0,,,,0,
31708.0,10179.0,21529,23.0,,,,0,
25737.0,2315.0,23422,11.0,,,,0,
36982.0,18419.0,18563,17.0,,,,0,
35589.0,21134.0,14455,7.0,,,,0,
30696.0,13657.0,17039,7.0,,,,0,
27898.0,12250.0,15648,14.0,,,,0,
29821.0,8155.0,21666,9.0,,,,0,
33732.0,1890.0,31842,5.0,,,,0,
27698.0,18210.0,9488,6.0,,,,0,
23324.0,937.0,22387,9.0,,,,0,
21775.0,17018.0,4757,20.0,,,,0,
33689.0,15355.0,18334,12.0,,,,0,
30003.0,3001.0,27002,15.0,,,,0,
31291.0,25114.0,6177,5.0,,,,0,
35561.0,15957.0,19604,18.0,,,,0,
35312.0,6803.0,28509,11.0,,,,0,
21830.0,18136.0,3694,12.0,,,,0,
31471.0,19739.0,11732,6.0,,,,0,
25330.0,18123.0,7207,15.0,,,,0,
25293.0,23127.0,2166,18.0,,,,0,
25490.0,23919.0,1571,12.0,,,,0,
37923.0,36823.0,1100,8.0,,,,0,
26133.0,1732.0,24401,18.0,,,,0,
27092.0,17525.0,9567,8.0,,,,0,
27353.0,9581.0,17772,13.0,,,,0,
26088.0,18276.0,7812,20.0,,,,0,
28187.0,4752.0,23435,12.0,,,,0,
27248.0,1900.0,25348,18.0,,,,0,
24984.0,16002.0,8982,10.0,,,,0,
27435.0,26933.0,502,8.0,,,,0,
29817.0,12174.0,17643,13.0,,,,0,
29908.0,15331.0,14577,21.0,,,,0,
31385.0,19090.0,12295,11.0,,,,0,
28007.0,1358.0,26649,7.0,,,,0,
29295.0,10459.0,18836,15.0,,,,0,
22900.0,7375.0,15525,5.0,,,,0,
27222.0,18379.0,8843,18.0,,,,0,
23592.0,20851.0,2741,17.0,,,,0,
19572.0,1022.0,18550,26.0,,,,0,
30970.0,29955.0,1015,9.0,,,,0,
34085.0,31345.0,2740,9.0,,,,0,
31434.0,4149.0,27285,12.0,,,,0,
29575.0,13931.0,15644,15.0,,,,0,
36068.0,16012.0,20056,15.0,,,,0,
24771.0,12328.0,12443,9.0,,,,0,
29671.0,27825.0,1846,13.0,,,,0,
22217.0,5328.0,16889,9.0,,,,0,
27875.0,23914.0,3961,9.0,,,,0,
27437.0,8134.0,19303,23.0,,,,0,
23340.0,3513.0,19827,16.0,,,,0,
31575.0,20884.0,10691,10.0,,,,0,
23470.0,16993.0,6477,10.0,,,,0,
31112.0,7490.0,23622,10.0,,,,0,
33479.0,3753.0,29726,14.0,,,,0,
28721.0,8862.0,19859,13.0,,,,0,
27729.0,6712.0,21017,22.0,,,,0,
34948.0,26263.0,8685,11.0,,,,0,
27132.0,17786.0,9346,9.0,,,,0,
27164.0,19698.0,7466,14.0,,,,0,
38127.0,19738.0,18389,16.0,,,,0,
29983.0,28238.0,1745,6.0,,,,0,
31739.0,14185.0,17554,12.0,,,,0,
29426.0,3548.0,25878,22.0,,,,0,
23655.0,3557.0,20098,22.0,,,,0,
37413.0,27326.0,10087,11.0,,,,0,
25800.0,8693.0,17107,10.0,,,,0,
30240.0,9961.0,20279,9.0,,,,0,
33080.0,17250.0,15830,9.0,,,,0,
23777.0,1624.0,22153,12.0,,,,0,
27718.0,21086.0,6632,10.0,,,,0,
31661.0,14461.0,17200,14.0,,,,0,
31324.0,14637.0,16687,9.0,,,,0,
31447.0,4649.0,26798,17.0,,,,0,
29415.0,1628.0,27787,15.0,,,,0,
28997.0,8338.0,20659,8.0,,,,0,
31731.0,18265.0,13466,18.0,,,,0,
30066.0,14935.0,15131,11.0,,,,0,
37594.0,36897.0,697,12.0,,,,0,
30791.0,8396.0,22395,12.0,,,,0,
33809.0,24962.0,8847,16.0,,,,0,
29445.0,28374.0,1071,15.0,,,,0,
31859.0,9301.0,22558,9.0,,,,0,
27578.0,11688.0,15890,11.0,,,,0,
29245.0,9944.0,19301,4.0,,,,0,
23242.0,20152.0,3090,14.0,,,,0,
30255.0,3302.0,26953,10.0,,,,0,
31540.0,18819.0,12721,9.0,,,,0,
30739.0,25960.0,4779,15.0,,,,0,
22262.0,16661.0,5601,10.0,,,,0,
24138.0,16433.0,7705,6.0,,,,0,
29844.0,372.0,29472,16.0,,,,0,
27109.0,544.0,26565,13.0,,,,0,
29301.0,24133.0,5168,13.0,,,,0,
36413.0,14681.0,21732,23.0,,,,0,
29676.0,652.0,29024,10.0,,,,0,
29588.0,18718.0,10870,11.0,,,,0,
27506.0,968.0,26538,6.0,,,,0,
28095.0,6410.0,21685,14.0,,,,0,
27620.0,24356.0,3264,11.0,,,,0,
27909.0,11033.0,16876,11.0,,,,0,
27333.0,5238.0,22095,21.0,,,,0,
28950.0,6925.0,22025,11.0,,,,0,
33272.0,20413.0,12859,10.0,,,,0,
35798.0,19352.0,16446,12.0,,,,0,
27218.0,15310.0,11908,10.0,,,,0,
31768.0,11409.0,20359,9.0,,,,0,
31308.0,21633.0,9675,17.0,,,,0,
27193.0,7570.0,19623,8.0,,,,0,
32986.0,7579.0,25407,10.0,,,,0,
31891.0,19700.0,12191,12.0,,,,0,
29754.0,5573.0,24181,7.0,,,,0,
30053.0,17199.0,12854,31.0,,,,0,
25746.0,3186.0,22560,19.0,,,,0,
33658.0,32541.0,1117,11.0,,,,0,
39733.0,36593.0,3140,17.0,,,,0,
29383.0,20743.0,8640,16.0,,,,0,
35530.0,8426.0,27104,24.0,,,,0,
29886.0,9212.0,20674,11.0,,,,0,
31694.0,13815.0,17879,12.0,,,,0,
27237.0,20262.0,6975,6.0,,,,0,
39457.0,30202.0,9255,10.0,,,,0,
25401.0,10397.0,15004,5.0,,,,0,
35601.0,5786.0,29815,11.0,,,,0,
34748.0,20103.0,14645,26.0,,,,0,
29999.0,10222.0,19777,19.0,,,,0,
29807.0,20199.0,9608,15.0,,,,0,
29224.0,16079.0,13145,9.0,,,,0,
31156.0,12167.0,18989,12.0,,,,0,
30929.0,9179.0,21750,12.0,,,,0,
33564.0,8046.0,25518,9.0,,,,0,
29371.0,28406.0,965,10.0,,,,0,
27339.0,2875.0,24464,22.0,,,,0,
29838.0,24595.0,5243,14.0,,,,0,
29884.0,22731.0,7153,10.0,,,,0,
31060.0,25183.0,5877,12.0,,,,0,
27481.0,4509.0,22972,16.0,,,,0,
29733.0,2246.0,27487,9.0,,,,0,
33553.0,21517.0,12036,8.0,,,,0,
31668.0,14135.0,17533,16.0,,,,0,
30100.0,15889.0,14211,10.0,,,,0,
23775.0,10362.0,13413,29.0,,,,0,
23528.0,4228.0,19300,18.0,,,,0,
37341.0,26135.0,11206,22.0,,,,0,
29078.0,18869.0,10209,18.0,,,,0,
28168.0,14974.0,13194,9.0,,,,0,
27243.0,7494.0,19749,16.0,,,,0,
27548.0,11923.0,15625,19.0,,,,0,
27080.0,26435.0,645,13.0,,,,0,
29885.0,11821.0,18064,11.0,,,,0,
36096.0,35022.0,1074,10.0,,,,0,
34021.0,245.0,33776,19.0,,,,0,
25934.0,2894.0,23040,17.0,,,,0,
29840.0,26918.0,2922,24.0,,,,0,
29886.0,3498.0,26388,11.0,,,,0,
31273.0,13646.0,17627,9.0,,,,0,
27460.0,21302.0,6158,22.0,,,,0,
21699.0,12756.0,8943,9.0,,,,0,
31692.0,3094.0,28598,19.0,,,,0,
32006.0,3380.0,28626,10.0,,,,0,
27630.0,15164.0,12466,10.0,,,,0,
27919.0,10293.0,17626,15.0,,,,0,
30920.0,25233.0,5687,11.0,,,,0,
30033.0,7072.0,22961,9.0,,,,0,
32063.0,16155.0,15908,16.0,,,,0,
34253.0,9897.0,24356,16.0,,,,0,
32067.0,20234.0,11833,17.0,,,,0,
25518.0,4066.0,21452,19.0,,,,0,
26146.0,24205.0,1941,10.0,,,,0,
25652.0,900.0,24752,24.0,,,,0,
40774.0,32561.0,8213,19.0,,,,0,
30849.0,13379.0,17470,17.0,,,,0,
31953.0,10137.0,21816,14.0,,,,0,
29683.0,2538.0,27145,10.0,,,,0,
29363.0,5355.0,24008,12.0,,,,0,
23840.0,9911.0,13929,24.0,,,,0,
27647.0,11882.0,15765,17.0,,,,0,
25379.0,3405.0,21974,17.0,,,,0,
29153.0,9738.0,19415,11.0,,,,0,
33602.0,6315.0,27287,9.0,,,,0,
29960.0,11008.0,18952,10.0,,,,0,
29630.0,20272.0,9358,17.0,,,,0,
29858.0,14401.0,15457,19.0,,,,0,
29919.0,14297.0,15622,12.0,,,,0,
25994.0,15470.0,10524,14.0,,,,0,
35779.0,994.0,34785,12.0,,,,0,
27288.0,12288.0,15000,17.0,,,,0,
35499.0,19291.0,16208,13.0,,,,0,
27680.0,25746.0,1934,11.0,,,,0,
31587.0,22362.0,9225,6.0,,,,0,
31237.0,11102.0,20135,11.0,,,,0,
35646.0,11414.0,24232,19.0,,,,0,
25291.0,4242.0,21049,11.0,,,,0,
22071.0,17517.0,4554,32.0,,,,0,
25157.0,4823.0,20334,15.0,,,,0,
19754.0,2048.0,17706,10.0,,,,0,
21967.0,17606.0,4361,3.0,,,,0,
39418.0,5221.0,34197,4.0,,,,0,
25617.0,10583.0,15034,16.0,,,,0,
29607.0,24826.0,4781,15.0,,,,0,
29817.0,10175.0,19642,16.0,,,,0,
33407.0,11993.0,21414,13.0,,,,0,
25656.0,6930.0,18726,17.0,,,,0,
29748.0,25670.0,4078,5.0,,,,0,
29886.0,21023.0,8863,14.0,,,,0,
23232.0,20027.0,3205,16.0,,,,0,
35599.0,13335.0,22264,26.0,,,,0,
33634.0,27516.0,6118,9.0,,,,0,
29721.0,3292.0,26429,14.0,,,,0,
35828.0,8520.0,27308,11.0,,,,0,
27818.0,8474.0,19344,14.0,,,,0,
29046.0,19724.0,9322,13.0,,,,0,
32244.0,11237.0,21007,5.0,,,,0,
29522.0,9698.0,19824,12.0,,,,0,
25753.0,18904.0,6849,22.0,,,,0,
29412.0,20200.0,9212,12.0,,,,0,
33461.0,11042.0,22419,14.0,,,,0,
25027.0,23772.0,1255,6.0,,,,0,
27901.0,1144.0,26757,14.0,,,,0,
29615.0,6178.0,23437,15.0,,,,0,
31440.0,23614.0,7826,6.0,,,,0,
29493.0,20083.0,9410,10.0,,,,0,
29689.0,24575.0,5114,15.0,,,,0,
27923.0,23130.0,4793,26.0,,,,0,
29343.0,27720.0,1623,19.0,,,,0,
25675.0,13350.0,12325,12.0,,,,0,
31630.0,25215.0,6415,22.0,,,,0,
25892.0,17123.0,8769,12.0,,,,0,
27273.0,5264.0,22009,4.0,,,,0,
26585.0,15053.0,11532,18.0,,,,0,
27545.0,21955.0,5590,16.0,,,,0,
28185.0,22779.0,5406,7.0,,,,0,
19309.0,13298.0,6011,19.0,,,,0,
26453.0,6691.0,19762,22.0,,,,0,
23366.0,14424.0,8942,7.0,,,,0,
34760.0,7926.0,26834,10.0,,,,0,
25745.0,13707.0,12038,7.0,,,,0,
35347.0,1375.0,33972,7.0,,,,0,
25805.0,22442.0,3363,12.0,,,,0,
32365.0,28914.0,3451,10.0,,,,0,
21432.0,12923.0,8509,18.0,,,,0,
27778.0,4354.0,23424,6.0,,,,0,
21412.0,11855.0,9557,9.0,,,,0,
33790.0,29784.0,4006,21.0,,,,0,
25562.0,11505.0,14057,7.0,,,,0,
31254.0,12415.0,18839,21.0,,,,0,
35610.0,20229.0,15381,8.0,,,,0,
35491.0,11290.0,24201,9.0,,,,0,
36095.0,2719.0,33376,10.0,,,,0,
23159.0,8592.0,14567,15.0,,,,0,
35526.0,31281.0,4245,14.0,,,,0,
25360.0,17292.0,8068,20.0,,,,0,
29260.0,26501.0,2759,17.0,,,,0,
35823.0,24806.0,11017,16.0,,,,0,
35873.0,7859.0,28014,15.0,,,,0,
31375.0,14491.0,16884,7.0,,,,0,
29874.0,23538.0,6336,7.0,,,,0,
27664.0,7580.0,20084,8.0,,,,0,
26282.0,20547.0,5735,23.0,,,,0,
28886.0,20210.0,8676,21.0,,,,0,
25323.0,15080.0,10243,13.0,,,,0,
33576.0,12147.0,21429,15.0,,,,0,
31170.0,14363.0,16807,19.0,,,,0,
31214.0,379.0,30835,11.0,,,,0,
35711.0,32198.0,3513,8.0,,,,0,
32082.0,19361.0,12721,13.0,,,,0,
31679.0,30669.0,1010,8.0,,,,0,
23571.0,14420.0,9151,28.0,,,,0,
25960.0,14736.0,11224,9.0,,,,0,
29526.0,12289.0,17237,26.0,,,,0,
27569.0,15391.0,12178,9.0,,,,0,
27432.0,8151.0,19281,11.0,,,,0,
29302.0,3556.0,25746,12.0,,,,0,
19794.0,13321.0,6473,16.0,,,,0,
25419.0,12797.0,12622,17.0,,,,0,
23413.0,5266.0,18147,14.0,,,,0,
28912.0,9248.0,19664,10.0,,,,0,
31624.0,22191.0,9433,9.0,,,,0,
27334.0,24780.0,2554,14.0,,,,0,
27673.0,24591.0,3082,21.0,,,,0,
35386.0,21708.0,13678,11.0,,,,0,
23878.0,3817.0,20061,6.0,,,,0,
32327.0,31055.0,1272,12.0,,,,0,
33926.0,16244.0,17682,23.0,,,,0,
27438.0,8044.0,19394,18.0,,,,0,
27581.0,3908.0,23673,10.0,,,,0,
31936.0,10563.0,21373,16.0,,,,0,
29329.0,18777.0,10552,16.0,,,,0,
33066.0,29373.0,3693,9.0,,,,0,
27199.0,25581.0,1618,9.0,,,,0,
37743.0,35852.0,1891,10.0,,,,0,
30073.0,10043.0,20030,18.0,,,,0,
23527.0,17959.0,5568,12.0,,,,0,
33864.0,9043.0,24821,17.0,,,,0,
25813.0,22536.0,3277,15.0,,,,0,
28225.0,23763.0,4462,10.0,,,,0,
29454.0,12150.0,17304,13.0,,,,0,
33899.0,30593.0,3306,15.0,,,,0,
37901.0,31298.0,6603,9.0,,,,0,
32692.0,15638.0,17054,13.0,,,,0,
30199.0,4645.0,25554,10.0,,,,0,
25268.0,11145.0,14123,8.0,,,,0,
29726.0,8848.0,20878,6.0,,,,0,
29428.0,6858.0,22570,14.0,,,,0,
31173.0,372.0,30801,14.0,,,,0,
21958.0,3904.0,18054,14.0,,,,0,
29309.0,8292.0,21017,9.0,,,,0,
29873.0,3032.0,26841,11.0,,,,0,
25680.0,25107.0,573,10.0,,,,0,
27629.0,16925.0,10704,13.0,,,,0,
23840.0,13901.0,9939,26.0,,,,0,
27737.0,21842.0,5895,12.0,,,,0,
28914.0,9634.0,19280,18.0,,,,0,
34310.0,24601.0,9709,11.0,,,,0,
29290.0,12297.0,16993,15.0,,,,0,
28402.0,24384.0,4018,21.0,,,,0,
35427.0,664.0,34763,20.0,,,,0,
25493.0,5774.0,19719,14.0,,,,0,
27272.0,11397.0,15875,19.0,,,,0,
25781.0,5440.0,20341,12.0,,,,0,
31591.0,6820.0,24771,10.0,,,,0,
31104.0,28744.0,2360,10.0,,,,0,
25267.0,3623.0,21644,9.0,,,,0,
35506.0,18000.0,17506,21.0,,,,0,
25131.0,13401.0,11730,9.0,,,,0,
27951.0,18928.0,9023,8.0,,,,0,
35288.0,7253.0,28035,8.0,,,,0,
32908.0,8802.0,24106,10.0,,,,0,
35656.0,8819.0,26837,14.0,,,,0,
32035.0,9507.0,22528,14.0,,,,0,
28964.0,4577.0,24387,12.0,,,,0,
31606.0,4896.0,26710,20.0,,,,0,
29372.0,6150.0,23222,6.0,,,,0,
29915.0,18199.0,11716,11.0,,,,0,
25618.0,4038.0,21580,13.0,,,,0,
29303.0,9018.0,20285,17.0,,,,0,
29276.0,25918.0,3358,9.0,,,,0,
23313.0,15804.0,7509,19.0,,,,0,
31658.0,14182.0,17476,15.0,,,,0,
26995.0,8696.0,18299,11.0,,,,0,
34217.0,3789.0,30428,17.0,,,,0,
25639.0,19589.0,6050,14.0,,,,0,
31672.0,13376.0,18296,20.0,,,,0,
26213.0,8216.0,17997,8.0,,,,0,
29823.0,7184.0,22639,20.0,,,,0,
33926.0,22922.0,11004,13.0,,,,0,
21148.0,5048.0,16100,21.0,,,,0,
25313.0,8479.0,16834,12.0,,,,0,
27417.0,19272.0,8145,17.0,,,,0,
25790.0,988.0,24802,16.0,,,,0,
29369.0,987.0,28382,11.0,,,,0,
27600.0,26216.0,1384,15.0,,,,0,
33076.0,27268.0,5808,19.0,,,,0,
33521.0,15508.0,18013,7.0,,,,0,
30119.0,29050.0,1069,20.0,,,,0,
29277.0,28964.0,313,14.0,,,,0,
24438.0,16238.0,8200,20.0,,,,0,
31333.0,29222.0,2111,15.0,,,,0,
27124.0,4598.0,22526,11.0,,,,0,
31912.0,16194.0,15718,7.0,,,,0,
30891.0,15802.0,15089,7.0,,,,0,
35560.0,19391.0,16169,15.0,,,,0,
29892.0,28346.0,1546,10.0,,,,0,
27360.0,24174.0,3186,16.0,,,,0,
31765.0,19090.0,12675,12.0,,,,0,
32043.0,13546.0,18497,19.0,,,,0,
33043.0,15814.0,17229,11.0,,,,0,
33205.0,19982.0,13223,6.0,,,,0,
25191.0,18314.0,6877,17.0,,,,0,
31296.0,14310.0,16986,4.0,,,,0,
28150.0,10510.0,17640,9.0,,,,0,
29807.0,27484.0,2323,12.0,,,,0,
34843.0,29045.0,5798,5.0,,,,0,
25857.0,629.0,25228,15.0,,,,0,
27410.0,9637.0,17773,14.0,,,,0,
24945.0,17890.0,7055,6.0,,,,0,
31623.0,10356.0,21267,20.0,,,,0,
27139.0,5317.0,21822,16.0,,,,0,
29611.0,5615.0,23996,19.0,,,,0,
27546.0,22754.0,4792,15.0,,,,0,
31550.0,11453.0,20097,17.0,,,,0,
37956.0,32721.0,5235,14.0,,,,0,
36025.0,22487.0,13538,15.0,,,,0,
32893.0,12311.0,20582,12.0,,,,0,
31289.0,25728.0,5561,17.0,,,,0,
22159.0,18378.0,3781,8.0,,,,0,
29665.0,16585.0,13080,12.0,,,,0,
25260.0,12383.0,12877,10.0,,,,0,
33231.0,32942.0,289,15.0,,,,0,
31355.0,3566.0,27789,8.0,,,,0,
37680.0,23870.0,13810,18.0,,,,0,
29555.0,6800.0,22755,11.0,,,,0,
27997.0,18066.0,9931,15.0,,,,0,
27688.0,3044.0,24644,5.0,,,,0,
33495.0,11231.0,22264,20.0,,,,0,
31684.0,20769.0,10915,18.0,,,,0,
35096.0,25950.0,9146,11.0,,,,0,
29858.0,16017.0,13841,14.0,,,,0,
28118.0,19140.0,8978,18.0,,,,0,
29764.0,10391.0,19373,10.0,,,,0,
26320.0,6151.0,20169,9.0,,,,0,
27623.0,21761.0,5862,12.0,,,,0,
21379.0,31.0,21348,10.0,,,,0,
23934.0,23102.0,832,9.0,,,,0,
27799.0,5528.0,22271,17.0,,,,0,
